datetime,substation,feeder,FVHI,FVHD,FVLI,FVLD,FVSM,FCHI,FCHD,FCLI,FCLD,FCSM
2024-01-15 19:00,Sub1,F1,324,150,98,24,21,321,167,67,81,20
2024-01-15 20:00,Sub1,F1,336,159,106,40,37,211,179,45,63,6
2024-01-15 21:00,Sub1,F1,304,174,113,77,54,279,117,96,18,33
2024-01-15 22:00,Sub1,F1,298,143,93,86,32,323,104,84,68,24
2024-01-15 23:00,Sub1,F1,315,174,113,24,42,301,150,85,57,32
2024-01-16 00:00,Sub1,F1,328,155,105,78,24,333,168,96,75,41
2024-01-16 01:00,Sub1,F1,309,164,108,43,52,266,91,81,88,25
2024-01-16 02:00,Sub1,F1,319,152,100,61,52,287,173,124,78,41
2024-01-16 03:00,Sub1,F1,308,158,103,35,52,286,83,119,78,31
2024-01-16 04:00,Sub1,F1,313,163,106,28,11,325,123,127,50,18
2024-01-16 05:00,Sub1,F1,304,169,111,93,35,245,115,61,82,25
2024-01-16 06:00,Sub1,F1,336,169,114,58,56,327,124,40,60,36
2024-01-16 07:00,Sub1,F1,307,147,95,89,58,286,111,42,55,12
2024-01-16 08:00,Sub1,F1,338,167,139,57,35,230,171,56,88,6
2024-01-16 09:00,Sub1,F1,350,154,104,76,32,342,108,79,16,5
2024-01-16 10:00,Sub1,F1,340,181,123,21,43,302,87,134,23,43
2024-01-16 11:00,Sub1,F1,327,157,103,56,47,294,169,133,19,49
2024-01-16 12:00,Sub1,F1,309,146,94,55,22,322,78,40,66,29
2024-01-16 13:00,Sub1,F1,289,158,101,26,31,296,113,117,25,21
2024-01-16 14:00,Sub1,F1,298,171,111,57,45,319,92,82,56,19
2024-01-16 15:00,Sub1,F1,322,159,105,86,40,306,163,47,28,42
2024-01-16 16:00,Sub1,F1,336,159,107,64,24,219,150,133,69,45
2024-01-16 17:00,Sub1,F1,329,163,107,33,50,206,106,107,64,5
2024-01-16 18:00,Sub1,F1,317,160,106,27,32,307,108,61,87,9
2024-01-16 19:00,Sub1,F1,327,175,116,71,50,203,130,105,75,20
2024-01-16 20:00,Sub1,F1,352,173,116,86,44,281,177,54,52,26
2024-01-16 21:00,Sub1,F1,319,170,112,86,12,303,98,129,71,6
2024-01-16 22:00,Sub1,F1,309,166,108,76,18,204,156,128,84,23
2024-01-16 23:00,Sub1,F1,318,159,103,57,35,332,99,110,33,32
2024-01-17 00:00,Sub1,F1,322,145,96,58,10,268,115,121,75,39
2024-01-17 01:00,Sub1,F1,339,175,117,69,26,289,178,80,49,47
2024-01-17 02:00,Sub1,F1,297,148,95,61,46,202,105,100,22,10
2024-01-17 03:00,Sub1,F1,306,181,118,40,57,214,160,128,59,13
2024-01-17 04:00,Sub1,F1,293,178,136,87,23,287,148,94,55,9
2024-01-17 05:00,Sub1,F1,307,174,113,60,45,225,82,88,83,32
2024-01-17 06:00,Sub1,F1,310,190,124,35,16,231,164,133,82,39
2024-01-17 07:00,Sub1,F1,321,182,122,39,34,311,150,66,61,49
2024-01-17 08:00,Sub1,F1,333,168,113,61,19,221,92,123,23,11
2024-01-17 09:00,Sub1,F1,310,174,113,66,20,270,131,44,17,12
2024-01-17 10:00,Sub1,F1,319,178,116,46,45,278,95,100,88,27
2024-01-17 11:00,Sub1,F1,315,151,99,34,58,280,143,106,16,8
2024-01-17 12:00,Sub1,F1,340,168,112,30,23,294,145,93,33,13
2024-01-17 13:00,Sub1,F1,345,157,106,89,58,249,109,89,46,39
2024-01-17 14:00,Sub1,F1,313,173,115,56,21,290,112,51,46,17
2024-01-17 15:00,Sub1,F1,341,145,105,65,26,295,176,114,60,45
2024-01-17 16:00,Sub1,F1,310,170,109,32,28,237,71,136,16,37
2024-01-17 17:00,Sub1,F1,321,156,101,42,45,330,130,45,24,5
2024-01-17 18:00,Sub1,F1,313,166,108,61,22,265,118,101,81,43
2024-01-17 19:00,Sub1,F1,339,161,109,56,18,205,142,117,24,14
2024-01-17 20:00,Sub1,F1,331,170,113,46,46,243,169,113,55,8
2024-01-17 21:00,Sub1,F1,302,170,111,98,19,302,113,139,60,45
2024-01-17 22:00,Sub1,F1,304,151,98,36,14,280,172,94,28,45
2024-01-17 23:00,Sub1,F1,315,171,112,76,25,234,71,67,37,22
2024-01-18 00:00,Sub1,F1,310,161,105,74,42,246,139,95,82,32
2024-01-18 01:00,Sub1,F1,301,169,131,80,24,334,139,74,67,46
2024-01-18 02:00,Sub1,F1,319,167,109,74,36,325,154,49,88,46
2024-01-18 03:00,Sub1,F1,310,148,97,69,55,315,122,69,52,44
2024-01-18 04:00,Sub1,F1,325,161,105,30,24,286,111,56,84,37
2024-01-18 05:00,Sub1,F1,335,156,103,60,36,252,128,55,26,45
2024-01-18 06:00,Sub1,F1,321,174,114,32,11,227,89,42,64,26
2024-01-18 07:00,Sub1,F1,319,158,104,88,42,264,127,82,55,40
2024-01-18 08:00,Sub1,F1,306,162,104,29,15,227,106,57,36,16
2024-01-18 09:00,Sub1,F1,275,156,101,42,32,317,96,108,27,7
2024-01-18 10:00,Sub1,F1,327,184,123,32,49,232,114,86,52,20
2024-01-18 11:00,Sub1,F1,307,154,100,24,34,221,157,94,82,48
2024-01-18 12:00,Sub1,F1,309,152,98,60,43,275,90,125,25,33
2024-01-18 13:00,Sub1,F1,304,144,94,33,26,312,177,69,81,7
2024-01-18 14:00,Sub1,F1,314,143,94,34,37,347,80,40,74,46
2024-01-18 15:00,Sub1,F1,317,150,98,47,26,256,112,87,56,44
2024-01-18 16:00,Sub1,F1,312,174,114,69,42,320,99,49,86,34
2024-01-18 17:00,Sub1,F1,297,165,108,83,21,206,141,104,38,48
2024-01-18 18:00,Sub1,F1,312,176,115,51,58,307,89,68,83,17
2024-01-18 19:00,Sub1,F1,331,172,115,69,50,326,165,91,52,25
2024-01-18 20:00,Sub1,F1,313,156,101,86,14,320,110,45,76,39
2024-01-18 21:00,Sub1,F1,324,153,101,60,18,346,78,134,71,15
2024-01-18 22:00,Sub1,F1,318,177,117,89,29,217,118,104,88,25
2024-01-18 23:00,Sub1,F1,325,174,117,78,19,274,172,110,20,41
2024-01-19 00:00,Sub1,F1,315,172,114,32,31,250,123,114,70,18
2024-01-19 01:00,Sub1,F1,356,152,103,23,50,343,78,70,36,8
2024-01-19 02:00,Sub1,F1,321,176,115,60,38,336,140,41,19,30
2024-01-19 03:00,Sub1,F1,335,159,107,66,45,288,109,92,46,33
2024-01-19 04:00,Sub1,F1,337,161,106,24,41,299,81,117,40,26
2024-01-19 05:00,Sub1,F1,311,155,100,59,12,259,107,61,55,33
2024-01-19 06:00,Sub1,F1,342,157,106,70,49,319,164,128,20,24
2024-01-19 07:00,Sub1,F1,341,160,108,46,44,320,128,53,35,20
2024-01-19 08:00,Sub1,F1,305,165,106,31,45,289,86,114,87,48
2024-01-19 09:00,Sub1,F1,336,156,105,86,11,293,169,113,34,25
2024-01-19 10:00,Sub1,F1,331,146,96,21,41,339,159,120,63,28
2024-01-19 11:00,Sub1,F1,347,173,116,59,32,220,145,138,74,30
2024-01-19 12:00,Sub1,F1,323,167,111,35,20,208,119,122,77,40
2024-01-19 13:00,Sub1,F1,334,164,110,40,28,297,145,113,38,42
2024-01-19 14:00,Sub1,F1,316,150,99,91,27,210,94,95,26,33
2024-01-19 15:00,Sub1,F1,316,164,108,24,32,312,81,42,17,45
2024-01-19 16:00,Sub1,F1,310,160,105,86,59,263,83,89,77,17
2024-01-19 17:00,Sub1,F1,321,156,103,30,56,307,123,58,78,11
2024-01-19 18:00,Sub1,F1,329,168,111,91,43,201,88,110,41,7
2024-01-19 19:00,Sub1,F1,334,168,112,83,15,303,179,64,67,27
2024-01-19 20:00,Sub1,F1,324,182,138,92,10,316,106,127,70,42
2024-01-19 21:00,Sub1,F1,313,170,110,86,17,301,130,40,75,15
2024-01-19 22:00,Sub1,F1,334,151,101,50,54,263,140,100,67,45
2024-01-19 23:00,Sub1,F1,331,160,106,65,26,313,80,131,62,26
2024-01-20 00:00,Sub1,F1,319,156,102,87,56,269,77,94,79,39
2024-01-20 01:00,Sub1,F1,319,150,99,43,17,237,102,72,63,21
2024-01-20 02:00,Sub1,F1,322,168,112,92,54,311,92,119,86,32
2024-01-20 03:00,Sub1,F1,358,154,102,89,49,346,74,60,38,28
2024-01-20 04:00,Sub1,F1,331,164,111,67,23,303,148,98,16,47
2024-01-20 05:00,Sub1,F1,302,180,117,33,39,246,155,114,83,39
2024-01-20 06:00,Sub1,F1,304,161,105,65,38,222,71,64,27,30
2024-01-20 07:00,Sub1,F1,283,162,104,54,43,246,74,112,39,12
2024-01-20 08:00,Sub1,F1,352,162,110,98,44,314,83,88,38,18
2024-01-20 09:00,Sub1,F1,315,154,101,66,58,215,151,41,40,11
2024-01-20 10:00,Sub1,F1,315,137,90,61,33,304,82,136,77,47
2024-01-20 11:00,Sub1,F1,300,162,113,68,13,345,131,76,22,39
2024-01-20 12:00,Sub1,F1,314,152,100,83,41,297,122,115,55,49
2024-01-20 13:00,Sub1,F1,338,165,110,31,23,283,99,64,33,8
2024-01-20 14:00,Sub1,F1,321,152,100,63,30,247,139,74,44,29
2024-01-20 15:00,Sub1,F1,306,161,106,64,53,260,94,44,76,5
2024-01-20 16:00,Sub1,F1,308,144,92,81,31,281,168,70,36,6
2024-01-20 17:00,Sub1,F1,295,170,111,59,27,315,130,137,20,17
2024-01-20 18:00,Sub1,F1,311,163,108,20,15,232,97,138,29,46
2024-01-20 19:00,Sub1,F1,331,151,98,39,55,265,125,138,64,38
2024-01-20 20:00,Sub1,F1,315,150,98,58,19,296,79,61,16,37
2024-01-20 21:00,Sub1,F1,319,167,110,74,15,209,124,71,76,23
2024-01-20 22:00,Sub1,F1,302,177,115,89,42,234,142,127,45,42
2024-01-20 23:00,Sub1,F1,318,163,108,46,54,218,89,58,33,38
2024-01-21 00:00,Sub1,F1,309,165,123,55,10,208,151,118,84,11
2024-01-21 01:00,Sub1,F1,320,160,103,43,53,275,76,68,38,32
2024-01-21 02:00,Sub1,F1,289,169,109,52,39,225,147,107,53,6
2024-01-21 03:00,Sub1,F1,337,154,104,58,45,278,88,61,40,23
2024-01-21 04:00,Sub1,F1,304,149,96,88,16,304,154,110,67,40
2024-01-21 05:00,Sub1,F1,339,164,110,69,29,287,112,130,59,32
2024-01-21 06:00,Sub1,F1,291,153,97,65,22,235,165,133,63,20
2024-01-21 07:00,Sub1,F1,335,173,117,57,38,279,155,108,35,20
2024-01-21 08:00,Sub1,F1,314,147,116,42,11,265,142,62,71,12
2024-01-21 09:00,Sub1,F1,312,145,95,81,56,225,121,67,49,23
2024-01-21 10:00,Sub1,F1,293,152,98,43,14,213,96,57,62,22
2024-01-21 11:00,Sub1,F1,342,183,123,91,56,217,83,109,77,15
2024-01-21 12:00,Sub1,F1,311,161,106,43,42,204,154,110,75,49
2024-01-21 13:00,Sub1,F1,318,148,119,61,19,292,70,44,66,48
2024-01-21 14:00,Sub1,F1,291,157,101,58,48,268,80,138,88,30
2024-01-21 15:00,Sub1,F1,322,174,116,74,21,330,148,104,64,28
2024-01-21 16:00,Sub1,F1,295,144,93,47,58,244,145,57,86,30
2024-01-21 17:00,Sub1,F1,288,181,118,78,56,303,81,100,42,6
2024-01-21 18:00,Sub1,F1,315,175,114,91,49,220,108,75,53,12
2024-01-21 19:00,Sub1,F1,305,159,103,31,34,231,163,82,26,33
2024-01-21 20:00,Sub1,F1,319,167,111,20,53,218,179,122,62,38
2024-01-21 21:00,Sub1,F1,291,185,118,35,49,217,81,72,74,18
2024-01-21 22:00,Sub1,F1,322,171,115,80,27,323,178,127,17,26
2024-01-21 23:00,Sub1,F1,335,156,103,25,23,235,111,59,86,24
2024-01-22 00:00,Sub1,F1,296,164,106,49,38,278,73,126,76,36
2024-01-22 01:00,Sub1,F1,344,164,110,55,33,330,117,43,89,29
2024-01-22 02:00,Sub1,F1,308,171,112,89,54,261,92,62,52,8
2024-01-22 03:00,Sub1,F1,301,174,113,83,29,323,78,72,23,45
2024-01-22 04:00,Sub1,F1,297,151,98,65,22,346,167,71,84,45
2024-01-22 05:00,Sub1,F1,307,137,91,92,49,215,148,103,19,10
2024-01-22 06:00,Sub1,F1,336,157,105,66,45,288,114,68,83,32
2024-01-22 07:00,Sub1,F1,340,159,106,66,39,266,89,118,85,37
2024-01-22 08:00,Sub1,F1,335,159,106,56,13,237,159,91,52,6
2024-01-22 09:00,Sub1,F1,333,168,130,23,55,252,95,94,71,19
2024-01-22 10:00,Sub1,F1,335,172,114,73,21,277,110,133,72,19
2024-01-22 11:00,Sub1,F1,324,174,115,64,57,302,138,127,36,10
2024-01-22 12:00,Sub1,F1,332,167,112,69,22,289,101,100,87,26
2024-01-22 13:00,Sub1,F1,326,166,109,69,57,311,112,138,24,31
2024-01-22 14:00,Sub1,F1,336,169,113,24,16,341,74,113,66,31
2024-01-22 15:00,Sub1,F1,334,152,101,29,58,291,107,60,26,40
2024-01-22 16:00,Sub1,F1,308,159,103,47,20,274,79,100,19,26
2024-01-22 17:00,Sub1,F1,314,161,106,54,35,266,112,74,66,25
2024-01-22 18:00,Sub1,F1,318,152,100,50,26,270,145,121,40,14
2024-01-22 19:00,Sub1,F1,332,159,105,38,49,288,107,70,89,12
2024-01-22 20:00,Sub1,F1,307,150,98,53,33,277,153,138,48,42
2024-01-22 21:00,Sub1,F1,315,143,93,70,37,283,74,84,52,22
2024-01-22 22:00,Sub1,F1,319,164,109,74,10,231,92,91,81,48
2024-01-22 23:00,Sub1,F1,299,161,105,21,54,316,147,91,85,14
2024-01-23 00:00,Sub1,F1,345,175,118,80,41,340,142,101,26,37
2024-01-23 01:00,Sub1,F1,311,171,112,66,36,206,113,87,61,27
2024-01-23 02:00,Sub1,F1,334,192,130,22,46,300,75,102,79,30
2024-01-23 03:00,Sub1,F1,311,140,91,32,41,325,145,56,63,38
2024-01-23 04:00,Sub1,F1,310,163,124,68,43,233,102,99,63,30
2024-01-23 05:00,Sub1,F1,335,157,105,49,38,211,169,43,76,26
2024-01-23 06:00,Sub1,F1,305,174,113,94,16,284,72,62,61,36
2024-01-23 07:00,Sub1,F1,307,156,102,64,50,211,89,116,54,23
2024-01-23 08:00,Sub1,F1,316,172,113,23,16,253,133,50,31,36
2024-01-23 09:00,Sub1,F1,329,164,108,87,24,324,98,131,38,8
2024-01-23 10:00,Sub1,F1,341,146,98,44,47,307,166,109,75,48
2024-01-23 11:00,Sub1,F1,306,162,106,52,47,317,76,136,18,32
2024-01-23 12:00,Sub1,F1,321,158,103,36,54,278,72,131,77,5
2024-01-23 13:00,Sub1,F1,320,161,107,57,44,270,96,123,48,24
2024-01-23 14:00,Sub1,F1,297,159,101,32,25,299,149,123,16,18
2024-01-23 15:00,Sub1,F1,297,156,102,35,25,277,82,48,42,43
2024-01-23 16:00,Sub1,F1,312,166,109,36,42,234,157,109,27,48
2024-01-23 17:00,Sub1,F1,349,169,113,95,47,276,74,58,82,22
2024-01-23 18:00,Sub1,F1,307,156,103,62,27,283,151,80,15,40
2024-01-23 19:00,Sub1,F1,330,147,99,71,27,303,155,113,48,19
2024-01-23 20:00,Sub1,F1,321,159,104,59,28,315,111,45,39,16
2024-01-23 21:00,Sub1,F1,297,161,103,60,41,301,88,114,18,20
2024-01-23 22:00,Sub1,F1,296,148,95,28,16,274,154,134,30,44
2024-01-23 23:00,Sub1,F1,279,188,138,80,50,272,154,111,71,16
2024-01-24 00:00,Sub1,F1,318,167,109,80,43,331,157,50,24,49
2024-01-24 01:00,Sub1,F1,335,162,110,65,13,295,140,73,66,26
2024-01-24 02:00,Sub1,F1,328,168,125,42,40,340,123,107,55,7
2024-01-24 03:00,Sub1,F1,310,162,107,53,35,323,125,44,57,39
2024-01-24 04:00,Sub1,F1,333,146,97,78,11,211,169,133,88,5
2024-01-24 05:00,Sub1,F1,328,143,93,71,44,317,93,64,71,7
2024-01-24 06:00,Sub1,F1,307,152,100,60,31,270,93,46,39,18
2024-01-24 07:00,Sub1,F1,317,161,106,55,50,301,81,61,46,9
2024-01-24 08:00,Sub1,F1,315,154,100,88,51,345,167,41,26,17
2024-01-24 09:00,Sub1,F1,309,176,115,97,43,255,177,43,48,40
2024-01-24 10:00,Sub1,F1,323,157,102,70,38,299,102,92,89,25
2024-01-24 11:00,Sub1,F1,341,152,100,85,30,349,175,51,56,34
2024-01-24 12:00,Sub1,F1,314,140,92,48,28,308,144,82,64,6
2024-01-24 13:00,Sub1,F1,327,151,102,23,29,346,175,103,61,42
2024-01-24 14:00,Sub1,F1,319,168,110,73,24,229,111,102,46,5
2024-01-24 15:00,Sub1,F1,294,159,102,92,26,205,147,121,68,44
2024-01-24 16:00,Sub1,F1,350,139,93,52,49,269,107,47,26,48
2024-01-24 17:00,Sub1,F1,317,145,118,26,47,245,169,40,39,19
2024-01-24 18:00,Sub1,F1,312,168,108,94,35,333,97,40,43,27
2024-01-24 19:00,Sub1,F1,325,153,101,38,53,268,117,122,86,26
2024-01-24 20:00,Sub1,F1,324,161,106,33,11,296,77,53,75,28
2024-01-24 21:00,Sub1,F1,325,150,100,43,43,217,161,73,41,11
2024-01-24 22:00,Sub1,F1,304,166,109,86,54,209,116,100,22,13
2024-01-24 23:00,Sub1,F1,323,168,111,86,38,257,91,89,30,47
2024-01-25 00:00,Sub1,F1,300,168,110,72,35,280,119,137,86,24
2024-01-25 01:00,Sub1,F1,311,159,121,20,17,244,76,46,34,14
2024-01-25 02:00,Sub1,F1,306,165,107,74,28,237,123,75,63,7
2024-01-25 03:00,Sub1,F1,295,154,100,38,58,233,131,54,16,20
2024-01-25 04:00,Sub1,F1,322,163,107,24,40,200,95,75,47,46
2024-01-25 05:00,Sub1,F1,327,153,102,94,58,259,78,106,75,33
2024-01-25 06:00,Sub1,F1,338,147,97,24,28,279,130,73,27,17
2024-01-25 07:00,Sub1,F1,309,161,104,45,10,222,110,49,27,20
2024-01-25 08:00,Sub1,F1,321,159,103,57,52,329,132,82,77,13
2024-01-25 09:00,Sub1,F1,347,179,122,96,43,290,139,127,79,6
2024-01-25 10:00,Sub1,F1,330,158,106,28,29,279,104,108,53,44
2024-01-25 11:00,Sub1,F1,312,144,94,62,43,312,169,43,63,39
2024-01-25 12:00,Sub1,F1,310,149,97,82,20,233,97,113,32,42
2024-01-25 13:00,Sub1,F1,325,131,86,60,23,263,166,97,77,35
2024-01-25 14:00,Sub1,F1,311,172,113,84,23,232,149,47,83,19
2024-01-25 15:00,Sub1,F1,329,141,93,55,49,346,151,119,45,37
2024-01-25 16:00,Sub1,F1,328,132,86,70,43,243,172,112,44,14
2024-01-25 17:00,Sub1,F1,303,169,109,93,41,251,88,139,71,14
2024-01-25 18:00,Sub1,F1,314,174,113,81,15,231,80,75,64,21
2024-01-25 19:00,Sub1,F1,300,156,101,50,21,249,162,60,70,10
2024-01-25 20:00,Sub1,F1,340,141,93,58,44,327,91,115,29,45
2024-01-25 21:00,Sub1,F1,321,151,100,69,48,219,80,124,17,9
2024-01-25 22:00,Sub1,F1,326,162,106,97,37,252,126,115,35,49
2024-01-25 23:00,Sub1,F1,330,157,104,68,59,258,112,45,70,31
2024-01-26 00:00,Sub1,F1,284,163,105,39,59,324,77,116,22,43
2024-01-26 01:00,Sub1,F1,333,164,109,54,51,295,146,97,38,44
2024-01-26 02:00,Sub1,F1,312,169,110,23,33,343,93,138,42,22
2024-01-26 03:00,Sub1,F1,326,166,111,92,32,320,166,130,24,31
2024-01-26 04:00,Sub1,F1,327,162,105,38,44,324,163,102,20,37
2024-01-26 05:00,Sub1,F1,317,169,112,91,23,228,163,80,32,45
2024-01-26 06:00,Sub1,F1,317,166,110,78,52,275,97,56,19,6
2024-01-26 07:00,Sub1,F1,303,167,108,75,34,201,81,42,46,49
2024-01-26 08:00,Sub1,F1,345,161,108,47,55,303,72,116,53,5
2024-01-26 09:00,Sub1,F1,322,136,90,56,26,330,123,58,57,25
2024-01-26 10:00,Sub1,F1,302,149,97,28,23,283,102,59,57,34
2024-01-26 11:00,Sub1,F1,330,169,111,99,34,249,174,96,26,38
2024-01-26 12:00,Sub1,F1,319,154,100,99,23,234,118,109,55,34
2024-01-26 13:00,Sub1,F1,302,144,94,47,26,319,127,79,58,34
2024-01-26 14:00,Sub1,F1,308,159,103,35,39,280,141,76,15,46
2024-01-26 15:00,Sub1,F1,332,148,99,81,48,211,178,128,35,34
2024-01-26 16:00,Sub1,F1,326,159,107,71,19,223,82,88,16,24
2024-01-26 17:00,Sub1,F1,335,157,103,35,21,318,80,74,59,29
2024-01-26 18:00,Sub1,F1,314,155,101,37,24,301,100,130,26,33
2024-01-26 19:00,Sub1,F1,293,161,103,97,51,343,105,85,47,14
2024-01-26 20:00,Sub1,F1,340,154,102,87,23,307,127,64,26,10
2024-01-26 21:00,Sub1,F1,343,144,95,24,26,324,105,59,33,48
2024-01-26 22:00,Sub1,F1,292,160,103,69,56,208,102,42,62,17
2024-01-26 23:00,Sub1,F1,299,153,99,35,58,255,156,106,80,42
2024-01-27 00:00,Sub1,F1,317,163,107,64,49,335,121,46,26,33
2024-01-27 01:00,Sub1,F1,306,146,122,97,56,212,165,138,72,45
2024-01-27 02:00,Sub1,F1,330,148,98,65,46,248,143,101,43,36
2024-01-27 03:00,Sub1,F1,341,168,112,22,38,291,141,109,49,42
2024-01-27 04:00,Sub1,F1,326,165,110,88,46,201,178,50,71,45
2024-01-27 05:00,Sub1,F1,299,151,118,33,15,253,121,73,40,16
2024-01-27 06:00,Sub1,F1,313,142,93,38,30,335,70,113,35,12
2024-01-27 07:00,Sub1,F1,325,167,110,48,13,301,101,126,68,7
2024-01-27 08:00,Sub1,F1,305,159,104,85,48,320,98,86,64,42
2024-01-27 09:00,Sub1,F1,321,156,101,76,47,321,120,88,69,37
2024-01-27 10:00,Sub1,F1,318,160,107,72,29,273,163,52,29,36
2024-01-27 11:00,Sub1,F1,337,155,104,67,27,310,175,40,47,37
2024-01-27 12:00,Sub1,F1,323,167,110,30,17,349,164,64,77,39
2024-01-27 13:00,Sub1,F1,305,160,104,94,27,235,97,112,18,41
2024-01-27 14:00,Sub1,F1,342,172,116,73,56,337,179,70,68,35
2024-01-27 15:00,Sub1,F1,325,162,108,25,12,255,77,59,41,5
2024-01-27 16:00,Sub1,F1,339,169,113,22,58,321,108,136,55,13
2024-01-27 17:00,Sub1,F1,343,169,113,98,34,279,171,46,52,20
2024-01-27 18:00,Sub1,F1,293,164,106,73,11,316,143,138,50,10
2024-01-27 19:00,Sub1,F1,314,158,105,39,15,250,105,75,54,49
2024-01-27 20:00,Sub1,F1,330,149,97,73,15,314,74,57,74,45
2024-01-27 21:00,Sub1,F1,288,155,100,95,57,287,75,101,61,37
2024-01-27 22:00,Sub1,F1,308,161,106,85,33,296,170,129,52,45
2024-01-27 23:00,Sub1,F1,318,155,103,80,43,279,176,98,62,24
2024-01-28 00:00,Sub1,F1,308,155,102,76,32,269,115,54,63,34
2024-01-28 01:00,Sub1,F1,303,168,110,36,51,232,142,91,78,32
2024-01-28 02:00,Sub1,F1,303,148,96,66,35,203,80,127,46,10
2024-01-28 03:00,Sub1,F1,294,146,92,99,56,233,168,57,82,21
2024-01-28 04:00,Sub1,F1,308,172,112,34,58,272,132,95,21,18
2024-01-28 05:00,Sub1,F1,298,158,102,91,30,288,132,86,67,18
2024-01-28 06:00,Sub1,F1,297,161,104,27,54,218,144,111,57,23
2024-01-28 07:00,Sub1,F1,331,166,111,92,38,336,174,112,30,31
2024-01-28 08:00,Sub1,F1,302,165,106,29,31,272,134,69,40,24
2024-01-28 09:00,Sub1,F1,326,156,103,43,59,202,88,135,72,6
2024-01-28 10:00,Sub1,F1,320,181,119,62,18,334,117,48,39,28
2024-01-28 11:00,Sub1,F1,324,158,104,80,37,245,119,75,85,30
2024-01-28 12:00,Sub1,F1,297,168,108,98,53,322,151,139,65,9
2024-01-28 13:00,Sub1,F1,309,173,115,51,20,264,126,47,27,17
2024-01-28 14:00,Sub1,F1,338,134,90,30,31,256,133,139,61,26
2024-01-28 15:00,Sub1,F1,334,131,86,96,50,340,155,68,46,43
2024-01-28 16:00,Sub1,F1,326,186,124,94,54,253,100,100,68,5
2024-01-28 17:00,Sub1,F1,305,151,97,71,58,288,80,71,58,39
2024-01-28 18:00,Sub1,F1,311,146,95,43,45,328,122,44,84,42
2024-01-28 19:00,Sub1,F1,321,158,104,26,29,347,121,93,18,49
2024-01-28 20:00,Sub1,F1,317,152,102,34,20,339,152,98,36,41
2024-01-28 21:00,Sub1,F1,332,164,111,45,13,287,172,61,29,30
2024-01-28 22:00,Sub1,F1,323,165,107,20,52,273,170,78,75,25
2024-01-28 23:00,Sub1,F1,315,146,95,80,40,220,137,73,69,13
2024-01-29 00:00,Sub1,F1,317,173,113,95,28,216,177,116,54,30
2024-01-29 01:00,Sub1,F1,308,160,105,87,42,201,74,57,17,47
2024-01-29 02:00,Sub1,F1,314,172,113,28,52,266,86,106,54,24
2024-01-29 03:00,Sub1,F1,319,154,101,38,47,264,165,118,62,13
2024-01-29 04:00,Sub1,F1,314,176,115,33,28,316,119,44,55,25
2024-01-29 05:00,Sub1,F1,308,154,100,45,54,239,140,45,66,29
2024-01-29 06:00,Sub1,F1,344,158,120,38,24,271,87,72,44,37
2024-01-29 07:00,Sub1,F1,332,159,131,39,17,270,90,124,60,40
2024-01-29 08:00,Sub1,F1,322,178,119,84,13,257,115,74,64,24
2024-01-29 09:00,Sub1,F1,324,162,108,70,11,243,121,42,40,5
2024-01-29 10:00,Sub1,F1,334,178,119,98,21,283,71,44,19,29
2024-01-29 11:00,Sub1,F1,326,164,109,75,45,303,105,119,47,45
2024-01-29 12:00,Sub1,F1,326,177,119,96,34,315,135,111,25,40
2024-01-29 13:00,Sub1,F1,323,149,98,83,38,273,119,131,15,35
2024-01-29 14:00,Sub1,F1,304,172,111,86,30,324,178,118,37,46
2024-01-29 15:00,Sub1,F1,303,157,100,81,46,223,151,102,84,8
2024-01-29 16:00,Sub1,F1,298,161,104,88,12,248,73,54,28,44
2024-01-29 17:00,Sub1,F1,311,167,110,45,52,246,156,87,85,21
2024-01-29 18:00,Sub1,F1,332,148,98,32,28,278,158,81,33,22
2024-01-29 19:00,Sub1,F1,317,148,96,67,51,270,172,58,72,23
2024-01-29 20:00,Sub1,F1,303,169,108,43,21,345,155,139,89,41
2024-01-29 21:00,Sub1,F1,327,167,112,81,16,202,123,124,23,40
2024-01-29 22:00,Sub1,F1,304,177,115,85,26,291,135,40,21,26
2024-01-29 23:00,Sub1,F1,317,165,128,75,32,286,111,71,86,42
2024-01-30 00:00,Sub1,F1,328,158,104,72,48,227,77,55,59,32
2024-01-30 01:00,Sub1,F1,329,156,104,72,21,245,162,90,87,28
2024-01-30 02:00,Sub1,F1,329,168,126,23,14,317,124,87,84,17
2024-01-30 03:00,Sub1,F1,315,165,109,29,10,319,82,85,21,40
2024-01-30 04:00,Sub1,F1,300,169,135,38,15,253,172,134,77,20
2024-01-30 05:00,Sub1,F1,327,173,117,88,53,332,106,80,58,12
2024-01-30 06:00,Sub1,F1,322,173,114,52,17,294,87,46,32,41
2024-01-30 07:00,Sub1,F1,318,181,119,58,20,313,113,64,89,33
2024-01-30 08:00,Sub1,F1,325,145,96,53,25,291,154,111,83,21
2024-01-30 09:00,Sub1,F1,287,174,112,89,10,319,96,120,89,28
2024-01-30 10:00,Sub1,F1,309,162,108,86,25,259,179,112,85,41
2024-01-30 11:00,Sub1,F1,311,167,109,30,31,216,116,109,81,35
2024-01-30 12:00,Sub1,F1,347,161,109,33,10,315,122,111,86,34
2024-01-30 13:00,Sub1,F1,338,166,110,74,10,321,150,53,33,18
2024-01-30 14:00,Sub1,F1,326,151,101,41,39,215,98,77,46,25
2024-01-30 15:00,Sub1,F1,310,167,110,80,25,322,73,133,67,45
